Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Metro West,8224,Level 01 > 108,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,"Mannish emailed advising water leaking from sprinkler. 
I emailed Steve from protect to fix",Mannish 0401927221,,None,0.00
Metro West,8225,Level 03 > 301,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Closed,"Door stoppers coming off the actual door at both spare room and bathroom 
One tile from the balcony has come loose
Both sink draw scrapes against tiles when open",Emailed Leonard to book in for Thursday 20.11.14,,None,0.00
Metro West,8226,Level 07 > 707,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,"Crack in bedroom wall.
Bedroom 2 crack in wall
Ceiling not painted properly
Scratch on side of bench
Chip on top of bench
Paint over down lights
Hall way not painted properly
Silicon not done good
Colours on the ceiling were computer desk is
Ceiling not painted the way it should","Novo 0402901799
Nerio inspected sat 15.11.14",,None,0.00
Metro West,8227,Level 03 > 302,02/12/2014,kelly,Defect,Builder,NA,02/12/2014,None,Open,"Nerio inspected needs a new air conditioner cover, cleaners spray orange solvent.","I emailed mark from cold flow to arrange a new cover, advised by Nerio",,None,0.00
Metro West,8228,Level 06 > 611,02/12/2014,kelly,Defect,Builder,NA,02/12/2014,None,Open,"Neil 0411429456
Issue with front door needing to be inspected",,,None,0.00
Metro West,8229,,0000-00-00,,,,,,,,,,,None,0.00
Metro West,7721380671101,1 Mezanine > Stair > Stair A,02/10/2013,frosselli,Defect,Architect,Aardvark (Jay) > Executive Sound > Structural Systems (Michael),05/10/2013 > 09/10/2013 > 10/10/2013,Backcharge > None > None,Closed > Closed > Closed,Test,,,Low,100.00
Metro West,7721380680319,Basement,02/10/2013,smelia,Incomplete Works,Builder,NA,04/11/2009,None,Closed,Pipe missing,,,None,0.00
Metro West,7721380871876,0 Ground,04/10/2013,smelia,Incomplete Works,Builder,NA,12/10/2013,None,Closed,Test,"Test only
",,None,0.00
Metro West,7721381271283,0 Ground > Fire Services,09/10/2013,neriof,Incomplete Works,Builder,Protect Fire (Steve),28/10/2013,None,Closed,Sprinkler heads missing please review marked up drawing for locations. (Marked up drawing is from a architectural drawing not a services drawing. Use only as a location reference),,,None,0.00
Metro West,7721381297786,Level 01 > 108 > Living,09/10/2013,trevorh,Incomplete Works,Builder,Coldflow (John),15/10/2013,Backcharge,Closed,Damage to frame work by mechanical sub contractor.,,,Low,100.00
Metro West,7721381298136,Level 01 > 108 > Living,09/10/2013,billb,Defect,Builder,Coldflow (John),11/10/2013,None,Closed,"Condenstate pipe work to be ran in between the party walls as discussed with John from Coldflow. Apartments 108, 109, 110, 111, 112 and 113.",,,None,0.00
Metro West,7721381298380,Level 01 > 108 > Living,09/10/2013,billb,Defect,Builder,Protect Fire (Steve),18/10/2013,None,Closed,Installation of fire services pipe work (dropper and sprinkler heads) to apartments 108 to 113 to ensure completed ASAP due to plastering works in the coming week.,,,None,0.00
Metro West,7721383111340,Basement,30/10/2013,rkwijas,Incomplete Works,Builder,Champion (Dennis),06/11/2013,None,Closed,All concrete columns needs sanding and or inspection for patching.,,,None,0.00
Metro West,7721383111449,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Nail holes need to be patched where form work has been installed. Please check all car park areas.,,,None,0.00
Metro West,7721383111527,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,PVC down pipes to be cleaned of concrete over spray.,,,None,0.00
Metro West,7721383111614,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Patching and sanding of concrete precast panel to basement car park.,,,None,0.00
Metro West,7721383111720,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Scrap concrete from where it leaked under the form work.,,,None,0.00
Metro West,7721383111769,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Cut back foam from around all round columns,,,None,0.00
Metro West,7721383111841,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Remove nails that are sticking out of concrete.,,,None,0.00
Metro West,7721383111934,Basement,30/10/2013,rkwijas,Incomplete Works,Builder,Champion (Dennis),06/11/2013,None,Closed,Remove wrapping from around round concrete column.,,,None,0.00
Metro West,7721383111994,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Patch and sand holes to concrete pre cast panel.,,,None,0.00
Metro West,7721383112053,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Patch and sand under and around stair case pre cast panels.,,,None,0.00
Metro West,7721383112108,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Clean area from all Champion rubbish.,,,None,0.00
Metro West,7721383112148,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Caulking to precast panel junction.,,,None,0.00
Metro West,7721383112689,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,"Patch and sand precast panel.

Clean welding marks from precast panel.",,,None,0.00
Metro West,7721383112802,Basement,30/10/2013,rkwijas,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,"Caulking top precast panel junction.

Patching and sanding over steel plates.",,,None,0.00
Metro West,7721383113065,Level 01 > Common Areas > Stair > Stair B,30/10/2013,neriof,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Patch and sand precast panel holes.,,,None,0.00
Metro West,7721383113143,Level 01 > Common Areas > Stair > Stair B,30/10/2013,neriof,Defect,Builder,Champion (Dennis),06/11/2013,None,Closed,Caulking to precast panel that surround the stairs.,,,None,0.00
Metro West,7721383113310,Level 01 > 134 > Bedroom 2,30/10/2013,billb,Defect,Builder,Champion (Dennis),01/11/2013,None,Closed,Fire caulking incomplete to internal corner.,,,None,0.00
Metro West,7721383113421,Level 01 > 134 > Bedroom 2,30/10/2013,neriof,Defect,Builder,Xpro (Ivan),01/11/2013,None,Closed,Door jamb timber stud not screwed in correctly.,,,None,0.00
Metro West,7721384320510,Level 01 > 108 > Living,13/11/2013,billb,Defect,Builder,Xpro,15/11/2013,None,Closed,"More screws to be add, sheets are vibrating when touched. Once troweled sheets will still vibrate and joins will crack.",,,None,0.00
Metro West,7721384320678,Level 01 > 108 > Living,13/11/2013,billb,Defect,Builder,Xpro,15/11/2013,None,Closed,Not enough screws to sheet.,,,None,0.00
Metro West,7721384322757,Level 01 > 108 > Living,13/11/2013,billb,Defect,Builder,NA,15/11/2013,None,Closed,"Look at margin between ceiling plaster and window frame, the ceiling has a 5mm round in it.",,,None,0.00
Metro West,7721384322993,Level 01 > 108 > Living,13/11/2013,billb,Defect,Builder,Xpro,15/11/2013,None,Closed,External corner needs more support as perviously advised.,,,None,0.00
Metro West,7721384323123,Level 01 > 108 > Bedroom 2,13/11/2013,billb,Defect,Builder,Xpro,15/11/2013,None,Closed,Internal corner needs plaster return into window.,,,None,0.00
Metro West,7721384323184,Level 01 > 108 > Bedroom 2,13/11/2013,billb,Defect,Builder,Xpro,15/11/2013,None,Closed,Plaster needs cutting out to ensure skirting can be fixed to plaster.,,,None,0.00
Metro West,7721384323472,Level 01 > 108 > Laundry,13/11/2013,billb,Defect,Builder,Xpro,15/11/2013,None,Closed,"These was are different sizes between the desk and larndury, right side is 703mm and left side is 710mm",,,None,0.00
Metro West,7721384323987,Level 01 > 109 > Kitchen,13/11/2013,billb,Defect,Builder,Xpro,15/11/2013,None,Closed,Small nib wall is not straight it starts at 710mm in the middle it's 715mm and this will cause issue will the joinery margin.,,,None,0.00
Metro West,7721384324052,Level 01 > 109 > Living,13/11/2013,neriof,Defect,Builder,Xpro,15/11/2013,None,Closed,Large gap between window hob and plaster.,,,None,0.00
Metro West,7721395265039,Level 01 > 108 > Kitchen,20/03/2014,billb,Incomplete Works,Builder,Gosa (Colin),27/03/2014,None,Closed,Missing bench top,,,None,0.00
Metro West,7721395268101,Level 01 > 108 > Kitchen,20/03/2014,jarrodd,Incomplete Works,Builder,Gosa (Colin),31/03/2014,None,Closed,Over head door missing,,,None,0.00
Metro West,7721395349535,Level 01 > 111 > Bathroom,21/03/2014,neriof,Defect,Builder,NA,30/03/2014,None,Closed,Where tiles meet laundry,,,None,0.00
Metro West,7721395349817,Level 01 > 110 > Bathroom,21/03/2014,neriof,Defect,Builder,NA,30/03/2014,None,Closed,Where tiles meet laundry,,,None,0.00
Metro West,7721395356027,Level 01 > 112,21/03/2014,neriof,Defect,Builder,NA,30/03/2014,None,Closed,Where tile meets laundry,,,None,0.00
Metro West,7721395363354,Level 01 > 113,21/03/2014,neriof,Defect,Builder,Xpro (Ivan),30/03/2014,None,Closed,Wall in study,,,None,0.00
Metro West,7721395367953,Level 01 > 121 > Kitchen,21/03/2014,neriof,Defect,Builder,GOOD GUYS –APPLIANCES (John B),30/03/2014,None,Closed,Appliance-oven damage,,,None,0.00
Metro West,7721395369443,Level 03 > 309 > Balcony,21/03/2014,neriof,Defect,Builder,Aluline (Mark),10/04/2014,None,Closed,Perforated balcony rail factory defect!,,,None,0.00
Metro West,7721395373237,Level 01 > 140 > Bathroom > Laundry,21/03/2014,jarrodd,Defect,Builder,Protect Fire Systems (Steve Butterworth),30/03/2014,None,Closed,Sprinkler head in the way of laundry door,Protect Fire,,None,0.00
Metro West,7721395608504,Level 03 > 312 > Balcony,24/03/2014,neriof,Defect,Builder,Aluline (Mark),26/03/2014,None,Closed,Block wall not rendered all the way need panel removed,,,None,0.00
Metro West,7721395619519,0 Ground > Cleaners,24/03/2014,neriof,Defect,Builder,ABD Group (Gino Aiello),24/03/2014,None,Closed,Test id,Test id,,None,0.00
Metro West,7721395698318,Level 02 > Common Areas > Stair A,25/03/2014,neriof,Defect,Builder,Protect Fire Systems (Steve Butterworth),31/03/2014,None,Closed,Fire caulk around pipes and clean slurry on walls,,,None,0.00
Metro West,7721395700286,Level 02 > Common Areas > Stair A,25/03/2014,jarrodd,Defect,Builder,Champion (Dennis),31/03/2014,None,Closed,Stair case patch in front of level 2 entry needs to be sanded,,,None,0.00
Metro West,7721395780597,Level 01 > 108 > Bathroom,26/03/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),17/04/2014,None,Closed,Seat not fixed,,,None,0.00
Metro West,7721395781206,Level 01 > 110 > Bedroom 1,26/03/2014,neriof,Defect,Builder,Easy Painting (John),17/04/2014,None,Closed,Ceiling above robe door needs touch up,,,None,0.00
Metro West,7721395781485,Level 01 > 110 > Kitchen,26/03/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),17/04/2014,None,Closed,Toilet seat not fixed,,,None,0.00
Metro West,7721395783068,Level 01 > 113 > Bathroom,26/03/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),17/04/2014,None,Closed,Toilet seat not fixed,,,None,0.00
Metro West,7721395783359,Level 01 > 114 > Bathroom,26/03/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),17/04/2014,None,Closed,Toilet seat not fixed,,,None,0.00
Metro West,7721395784534,Level 01 > 117 > Bathroom,26/03/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),17/04/2014,None,Closed,Toilet seat not fixed,,,None,0.00
Metro West,7721395785404,Level 01 > 119 > Bathroom,26/03/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),30/03/2014,None,Closed,Toilet seat not fixed Trap leaking damage to vanity,,,None,0.00
Metro West,7721395786279,Level 01 > 139 > Kitchen,26/03/2014,neriof,Defect,Builder,Gosa (Colin),31/03/2014,None,Closed,Over head doors imperfections,,,None,0.00
Metro West,7721395891597,Level 01 > 121 > Kitchen,27/03/2014,jarrodd,Defect,Builder,GOOD GUYS –APPLIANCES (John B),29/03/2014,None,Closed,Range hood not working properly making noise not turning off.,,,None,0.00
Metro West,7721395958921,Level 01 > 121 > Kitchen,28/03/2014,jarrodd,Defect,Builder,Metroceramics (Andrew),30/03/2014,None,Closed,Tiles not finished all the way to pantry,,,None,0.00
Metro West,7721395969339,Level 02 > 215 > Bathroom,28/03/2014,jarrodd,Defect,Builder,PAWS-Robes and mirrors (Steve),31/03/2014,None,Closed,Cracked tile from drilling hole,,,None,0.00
Metro West,7721395981701,Level 01 > 138 > Bathroom,28/03/2014,jarrodd,Defect,Builder,Gosa (Colin),31/03/2014,None,Closed,Missing stone,,,None,0.00
Metro West,7721395981761,Level 01 > 138 > Bathroom,28/03/2014,neriof,Defect,Builder,ELLCONSTRUCT (Phill),31/03/2014,None,Closed,Skirting not finished,,,None,0.00
Metro West,7751381122837,Basement,07/10/2013,smelia,Defect,Builder,Champion,16/10/2013,None,Closed,"Underside of lowest stair not finished and needs patching up, prop needs removal",,,None,0.00
Metro West,7751381122886,Basement,07/10/2013,smelia,Defect,Builder,Champion,16/10/2013,None,Closed,Prop holes in precast need patching up,,,None,0.00
Metro West,7751381122924,Basement,07/10/2013,smelia,Defect,Builder,Champion,16/10/2013,None,Closed,Edges of underside of stair to mezz next to hoist needs cleaning up,,,None,0.00
Metro West,7831383771260,0 Ground > Stair > Stair B,07/11/2013,jvenditti,Issue,Builder,Champion (Dennis),09/12/2013,None,Closed,Stair soffit to low does it comply with the BCA?,Gents we must check this with checkpoint!,,None,0.00
Metro West,7831384305767,1 Mezanine > Stair > Stair D,13/11/2013,neriof,Defect,Builder,Champion (Dennis),20/11/2013,None,Closed,Caulking to seal wall,Precast panel slab connection not sealed.,,None,0.00
Metro West,7831384484017,Level 07 > Common Areas > Stair A,15/11/2013,neriof,Defect,Builder,Champion (Dennis),16/11/2013,None,Closed,Lid to lift shaft A,Extra caulking and rectification works to make good.,,None,0.00
Metro West,7831384651333,Level 01 > Common Areas > Services > Water,17/11/2013,neriof,Incomplete Works,Builder,Trio Plumbing (Ward),10/12/2013,None,Closed,Down pipe penetrations in car park to be caulked,,,None,0.00
Metro West,7831385184011,Level 07 > Common Areas,23/11/2013,neriof,Defect,Builder,Violet Town (Warren),25/11/2013,None,Closed,Cutting out plate to panel 7p29 because it was to short and 7p53 due to rebate being to deep exceeding 35mm  shs angle bracket to high crane time lost 2 hours x 4men on a Saturday.,,,None,0.00
Metro West,7831385525345,Level 01 > Common Areas > Stair > Stair A,27/11/2013,neriof,Defect,Builder,Violet Town (Warren),28/02/2013,None,Closed,Panels have trowel face inside stair well to L/7,,,None,0.00
Metro West,7831386743857,Level 02 > 212 > Balcony,11/12/2013,neriof,Defect,Builder,Champion (Dennis),20/01/2014,None,Closed,Dint in roof sheet due to drop stripping to level 6,Dint also to balustrade capping to be back charged to champion.,,None,0.00
Metro West,7831390005540,Level 02 > 213 > Balcony,18/01/2014,neriof,Incomplete Works,Builder,ABD Group (Gino Aiello),29/01/2014,None,Closed,Precast wall returning into window needs CFC cladding,,,None,0.00
Metro West,7831390368183,Level 03 > 302 > Balcony,22/01/2014,neriof,Defect,Builder,Champion (Dennis),31/01/2014,None,Closed,Balcony face above 202 not patched correctly,Must patch and make good,,None,0.00
Metro West,7831390450300,Level 02 > 208 > Balcony,23/01/2014,neriof,Incomplete Works,Builder,Champion (Dennis),29/01/2014,None,Closed,Balcony soffit plastic cap cast into the slab,Must be complete so painters can finish painting soffit,,None,0.00
Metro West,7831390523204,Level 03 > 302 > Balcony,24/01/2014,neriof,Defect,Builder,Violet Town (Warren),24/01/2014,None,Closed,Top of balustrades to be made good patching to top of panel,To be back charge to violet town,,None,0.00
Metro West,7831390523409,Level 03 > 302 > Balcony,24/01/2014,neriof,Defect,Builder,Champion (Dennis),29/01/2014,None,Closed,Balcony soffit not patched properly,Levels 3 to 6 should all be patched to a class 2 finish,,None,0.00
Metro West,7831390609646,Level 03 > 301 > Balcony,25/01/2014,neriof,Defect,Builder,Champion (Dennis),29/01/2014,None,Closed,Balcony face not patched correctly,Back charge champion for they have been told for 3 week to rectify and still not complete,,None,0.00
Metro West,7831390609830,Level 02 > 202 > Balcony,25/01/2014,neriof,Defect,Builder,Violet Town (Warren),31/01/2014,None,Closed,Patching to panel edge,Panels have honey comb faces and fillets not cleaned properly,,None,0.00
Metro West,7831392254325,Level 02 > 215 > Balcony,13/02/2014,neriof,Defect,Builder,Violet Town,22/02/2014,None,Closed,Fillet edge not casted on panel east elevation and face of panel not bed face their are trowel marks all over face.,,,None,0.00
Metro West,7831392254605,Level 02 > 213 > Balcony,13/02/2014,neriof,Defect,Builder,Violet Town,22/02/2014,None,Closed,Precast facing north visible from roof face of panel is trowel face not bed face needs fairing coat to finish good.,,,None,0.00
Metro West,7831392254985,Level 03 > 314 > Balcony,13/02/2014,neriof,Issue,Builder,ABD Group,13/02/2014,None,Closed,Caulking to where columns meet precast to east and west from levels 3 to level 5,,,None,0.00
Metro West,7831392590640,Level 07 > 708 > Balcony,17/02/2014,neriof,Defect,Builder,Champion,21/02/2014,None,Closed,Cast in plate connection detail not fire rated to all spandrels panel on level 7.,,,None,0.00
Metro West,7831392760895,Level 07 > 714 > Balcony,19/02/2014,neriof,Defect,Builder,Violet Town,21/02/2014,None,Closed,Balustrade panel to be cut down to match,Structural service to fix,,None,0.00
Metro West,7831392857035,Level 05 > 512 > Balcony,20/02/2014,neriof,Incomplete Works,Builder,Champion,22/02/2014,None,Closed,Patch & Paint,Balcony soffit not patched holes not getting covered by membrane paint,,None,0.00
Metro West,7831392857428,Level 05 > 511 > Balcony,20/02/2014,neriof,Incomplete Works,Builder,Champion,22/02/2014,None,Closed,Patch & Paint,,,None,0.00
Metro West,7831393195440,Level 01 > Common Areas > Fan Room,24/02/2014,neriof,Defect,Builder,Coldflow,05/02/2014,None,Closed,Doors to fan room not working correctly,Doors to be strengthened so that they open and close correctly and door margin to tight.,,None,0.00
Metro West,7831393815357,0 Ground > Retail/Office > Retail Space > T.13,03/03/2014,neriof,Incomplete Works,Builder,Champion,07/03/2014,None,Closed,Column not patched,,,None,0.00
Metro West,7831393815485,0 Ground > Retail/Office > Retail Space > T.11,03/03/2014,neriof,Incomplete Works,Builder,Champion,07/03/2014,None,Closed,Patch column,,,None,0.00
Metro West,7841415677175,Level 02 > 207 > Entry,11/11/2014,neriof,Defect,Purchaser,NA,11/11/2014,None,Closed,Water leak. The cause of the flood looks like it was a blocked drain on the balcony as the pictures demonstrate. The apartment needs new carpet,Anthony spoke to Peter (Douglas real estate) and has approved access to apartment. Ben has been emailed to remove carpet in both bedrooms in apartment this is being done on Wednesday. Peter/Shane been emailed We have organised the down pipe on L2 roof nor,,None,0.00
Metro West,8021396407000,Level 03 > 317 > Kitchen,02/04/2014,neriof,Defect,Builder,Gosa (Colin),10/04/2014,None,Closed,Defected pantry door,,,None,0.00
Metro West,8021396478720,Level 02 > Roof,03/04/2014,neriof,Defect,Builder,Champion (Dennis),30/05/2014,Backcharge,Closed,Damage to roof area from formwork falling !,,,None,0.00
Metro West,8021396479238,Level 02 > Roof,03/04/2014,neriof,Defect,Builder,Champion (Dennis),30/05/2014,Backcharge,Closed,Damage to roof from formwork falling !,,,None,0.00
Metro West,8021396479395,Level 02 > Roof,03/04/2014,neriof,Defect,Builder,Champion (Dennis),30/05/2014,Backcharge,Closed,Damage to roof area colour bond capping from formwork falling,,,None,0.00
Metro West,8021396480297,Level 02 > Roof,03/04/2014,neriof,Defect,Builder,Champion (Dennis),30/05/2014,Backcharge,Closed,Damage to roof area colour bond capping due to formwork falling !,,,None,0.00
Metro West,8021396929595,Level 01 > 108 > Living,08/04/2014,jarrodd,Issue,Builder,Easy Painting (John),17/04/2014,None,Closed,Painters tape left on window frames. Need to remove ASAP,,,None,0.00
Metro West,8021396929743,Level 01 > 108 > Terrace,08/04/2014,neriof,Incomplete Works,Builder,Easy Painting (John),17/04/2014,None,Closed,Downpipe requires painting,,,None,0.00
Metro West,8021396929804,Level 01 > 108 > Terrace,08/04/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),17/04/2014,None,Closed,Downpipe leaking,,,None,0.00
Metro West,8021396930016,Level 01 > 108 > Laundry,08/04/2014,neriof,Defect,Builder,Easy Painting (John),17/04/2014,None,Closed,Patch & Paint ceiling above laundry doors,,,None,0.00
Metro West,8021396930218,Level 01 > 108 > Bedroom 2,08/04/2014,jarrodd,Defect,Builder,ELLCONSTRUCT (Phill),17/04/2014,None,Closed,Door stop needs replacement,,,None,0.00
Metro West,8021396930481,Level 01,08/04/2014,neriof,Defect,Builder,Easy Painting (John),17/04/2014,None,Closed,General - Remove painters tape and paint from all window frames,,,None,0.00
Metro West,8021396930629,Level 01,08/04/2014,jarrodd,Defect,Builder,Executive Sound & Window (George Lewis),17/04/2014,None,Closed,General - All awning windows need adjustment as do not open and close correct,,,None,0.00
Metro West,8021396930879,Level 01 > 108 > Terrace,08/04/2014,neriof,Defect,Builder,Easy Painting (John) > Metroceramics (Andrew),17/04/2014 > 17/04/2014,None > None,Closed > Closed,Balcony walls and floor unfinished,,,None,0.00
Metro West,8021396931363,Level 01 > 110 > Bathroom,08/04/2014,jarrodd,Defect,Builder,Trio Plumbing (Ward),17/04/2014,None,Closed,Shower mixer not installed correctly,,,None,0.00
Metro West,8021396931434,Level 01 > 110 > Bathroom,08/04/2014,neriof,Defect,Builder,Easy Painting (John),17/04/2014,None,Closed,Paint to walls,,,None,0.00
Metro West,8021396931622,Level 01 > 110 > Living,08/04/2014,jarrodd,Defect,Builder,Executive Sound & Window (George Lewis),17/04/2014,None,Closed,Glass sliding doors required,,,None,0.00
Metro West,8021396931782,Level 01 > 110 > Terrace,08/04/2014,neriof,Defect,Builder,Easy Painting (John),17/04/2014,None,Closed,Downpipe needs to be painted,,,None,0.00
Metro West,8021396931882,Level 01 > 110 > Living,08/04/2014,neriof,Defect,Builder,Easy Painting (John),17/04/2014,None,Closed,Sanding and paint required,,,None,0.00
