Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
The Albert,8181409794337,Precast  > Building A  > Level 02,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Open,Panel chipped at top,,,None,0.00
The Albert,8181409794794,Precast  > Building A  > Level 01,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Open,Chipped panel at top,,,None,0.00
The Albert,8181409795096,Precast  > Building C  > Level 01,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Open,Chipped panel,,,None,0.00
The Albert,8181409795341,Precast  > Building B  > Ground,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Closed,Chipped panel,,,None,0.00
The Albert,8181409795479,Precast  > Building C  > Ground,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Closed,Panel chipped at the top,,,None,0.00
The Albert,8181409795890,Precast  > Building C  > Level 01,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Closed,Chipped panel,,,None,0.00
The Albert,8181409796006,Precast  > Building B  > Level 01,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Open,Chipped panel,,,None,0.00
The Albert,8181409796186,Precast  > Building B  > Level 01,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Open,Top of panel untidy,,,None,0.00
The Albert,8181409796353,Precast  > Building A  > Level 01,04/09/2014,aidanr,Defect,Builder,Nucon (Trevor),10/09/2014,None,Closed,Joint between panels untidy,,,None,0.00
The Albert,8181410322460,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Panel not corked,,,None,0.00
The Albert,8181410322590,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Panel not corked,,,None,0.00
The Albert,8181410322674,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Panel not corked,,,None,0.00
The Albert,8181410322760,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Stripping to be complete,,,None,0.00
The Albert,8181410322901,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Patching to be done - rough between where bonded meets concrete,,,None,0.00
The Albert,8181410322976,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Panel not corked,,,None,0.00
The Albert,8181410323086,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Prop locations to be patched on all panels,,,None,0.00
The Albert,8181410323201,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Patching to be done -rough where bondek meets concrete,,,None,0.00
The Albert,8181410323289,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Prop points to be patched (on all panels),,,None,0.00
The Albert,8181410323353,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Stripping incomplete,,,None,0.00
The Albert,8181410323421,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Plate welding incomplete,,,None,0.00
The Albert,8181410323486,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Corking to be done,,,None,0.00
The Albert,8181410323652,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Stripping incomplete,,,None,0.00
The Albert,8181410323735,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Stripping incomplete,,,None,0.00
The Albert,8181410323811,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Corking to be complete,,,None,0.00
The Albert,8181410323901,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Concrete is very rough where it meets bondek,,,None,0.00
The Albert,8181410324075,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Rough concrete where it meets bondek + nails protruding from concrete + where concrete meets precast,,,None,0.00
The Albert,8181410324148,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Panel not corked,,,None,0.00
The Albert,8181410324654,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Patching at stair required,,,None,0.00
The Albert,8181410324726,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Honey combing at stairs to be patched,,,None,0.00
The Albert,8181410324858,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Plates to be welded inside stair core,,,None,0.00
The Albert,8181410324988,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Grout holes on all panels to be patched,,,None,0.00
The Albert,8181410325123,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,"Cork panel, patch grout hole, patch prop points, patch base",,,None,0.00
The Albert,8181410325241,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Rough where concrete meets bondek,,,None,0.00
The Albert,8181410325328,Building A > Ground > Common Areas,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Stripping incomplete,,,None,0.00
The Albert,8181410325716,Building A > Level 01 > Common Areas > Stair,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Remove all nails,,,None,0.00
The Albert,8181410325784,Building A > Level 01 > Common Areas > Stair,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Cork panel,,,None,0.00
The Albert,8181410326248,Building A > Level 01 > Common Areas > Stair,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Stripping to be complete,,,None,0.00
The Albert,8181410326363,Building A > Level 01 > Common Areas > Stair,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Cork panels,,,None,0.00
The Albert,8181410326470,Building A > Level 01 > Common Areas > Stair,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Plates to be welded at stair precast,,,None,0.00
The Albert,8181410326527,Building A > Level 01 > Common Areas > Stair,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Peno to be stripped,,,None,0.00
The Albert,8181410326642,Building A > Level 01 > Common Areas > Stair,10/09/2014,aidanr,Defect,Builder,Champion (Dennis),13/09/2014,None,Closed,Cork panels,,,None,0.00
The Albert,8181410752099,Precast  > Building C  > Level 02,15/09/2014,aidanr,Defect,Builder,Nucon (Trevor),18/09/2014,None,Open,Badly chipped panel,,,None,0.00
The Albert,8181416265785,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Closed,Patch above stairs at landing,,,None,0.00
The Albert,8181416265947,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Closed,Cork between precast and block work,,,None,0.00
The Albert,8181416266106,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch honey combing at stair landing soffit,,,None,0.00
The Albert,8181416266183,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Complete corking and tidy up,,,None,0.00
The Albert,8181416266268,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch between landing and precast,,,None,0.00
The Albert,8181416266331,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Weld handrail,,,None,0.00
The Albert,8181416266446,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch above precast under stair soffit,,,None,0.00
The Albert,8181416266551,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Denail soffit,,,None,0.00
The Albert,8181416266616,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Precast to soffit untidy -patch ,,,None,0.00
The Albert,8181416266720,Building A > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Above step untidy level 1 -2 half landing,,,None,0.00
The Albert,8181416268130,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch above stair,,,None,0.00
The Albert,8181416268195,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch corner of precast panel,,,None,0.00
The Albert,8181416268265,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch stitch plate,,,None,0.00
The Albert,8181416268321,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch prop points,,,None,0.00
The Albert,8181416268399,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Honey combing on soffit -patch,,,None,0.00
The Albert,8181416268637,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Remove jack from under stair - patch floor,,,None,0.00
The Albert,8181416268712,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Denial soffit,,,None,0.00
The Albert,8181416268789,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Ground -1 - between precast grouting I'd very untidy,,,None,0.00
The Albert,8181416268838,Building B > Ground > Lobby > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch grout holes,,,None,0.00
The Albert,8181416268934,Building B > Level 01 > Common Areas > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Patch grout holes,,,None,0.00
The Albert,8181416269183,Building B > Level 01 > Common Areas > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Soffit honey combing and Denail,,,None,0.00
The Albert,8181416269505,Building B > Level 01 > Common Areas > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Grouting between precast panel in the corner,,,None,0.00
The Albert,8181416269571,Building B > Level 01 > Common Areas > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Grouting between panels is very untidy ,,,None,0.00
The Albert,8181416269743,Building C > Level 01 > Common Areas > Stair,18/11/2014,aidanr,Defect,Builder,Champion (Dennis),22/11/2014,None,Open,Grouting done terribly ,,,None,0.00
