Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Zano,10041426550587,Building > Level 01 > Common Areas > Passage,17/03/2015,jderbyshire,Incomplete Works,Builder,ABD Group (Chris Baker),17/03/2015,None,Open,Concrete - patching required,,,None,0.00
Zano,10041426550724,Building > Level 01 > Common Areas > Passage,17/03/2015,jderbyshire,Incomplete Works,Builder,Burelli Roofing (Mark),25/03/2015,None,Open,Chalking required to flashing,,,None,0.00
Zano,10041426550919,Building > Level 01 > Common Areas > Passage,17/03/2015,jderbyshire,Incomplete Works,Builder,Burelli Roofing (Mark),25/03/2015,None,Open,Sharp edges to flashings to be flattened off,,,None,0.00
Zano,10041426551055,Building > Level 01 > Common Areas > Passage,17/03/2015,jderbyshire,Incomplete Works,Builder,United Precast Supply (Gabriel Zampierollo),25/03/2015,None,Open,"Precast Panel - Cracking visible, patching required - United ",,,None,0.00
Zano,10041426551541,Building > Level 02 > Apartments > 208 > Balcony,17/03/2015,jderbyshire,Incomplete Works,Builder,REDS Concreting (Darren Still),25/03/2015,None,Open,Patch pre-cast/slab joint. ,,,None,0.00
Zano,10041426551719,Building > Level 01 > Apartments > 108 > Balcony,17/03/2015,jderbyshire,Incomplete Works,Builder,REDS Concreting (Darren Still),25/03/2015,None,Open,Patch pre-cast panel,,,None,0.00
Zano,10041426552081,Building > Level 01 > Apartments > 110 > Balcony,17/03/2015,jderbyshire,Incomplete Works,Builder,REDS Concreting (Darren Still),25/03/2015,None,Open,Concrete - Slab To be ground Apt 111,,,None,0.00
Zano,10041426552303,Building > Level 01 > Apartments > 112 > Living,17/03/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),25/03/2015,None,Open,Plaster - Wall not plum. ,,,None,0.00
Zano,10041426552736,Building > Level 01 > Apartments > 113 > Bedroom 02,17/03/2015,jderbyshire,Defect,Builder,ABD Group (Chris Baker),25/03/2015,None,Open,Patch floor in corner - ABD,,,None,0.00
Zano,10041427232098,Building > Level 03 > Apartments > 303 > Balcony,25/03/2015,jderbyshire,Defect,Builder,United Precast Supply (Gabriel Zampierollo),02/04/2015,None,Open,Patch pre-cast,,,None,0.00
Zano,10041427232384,Building > Level 03 > Apartments > 303 > Balcony,25/03/2015,jderbyshire,Defect,Builder,REDS Concreting (Darren Still),02/04/2015,None,Open,Fill and patch pre-cast,,,None,0.00
Zano,10041427232543,Building > Level 03 > Apartments > 303 > Balcony,25/03/2015,jderbyshire,Defect,Builder,REDS Concreting (Darren Still),02/04/2015,None,Open,Scrape concrete,,,None,0.00
Zano,10041427232684,Building > Level 03 > Apartments > 303 > Balcony,25/03/2015,jderbyshire,Defect,Builder,REDS Concreting (Darren Still),02/04/2015,None,Open,Patch underside of stair landing,,,None,0.00
Zano,10041427232914,Building > Level 04 > Common Areas > Lobby > Stair,25/03/2015,jderbyshire,Defect,Builder,REDS Concreting (Darren Still),02/04/2015,None,Open,Scape and remove nails to stair landing,,,None,0.00
Zano,10041427233225,Building > Level 04 > Apartments > 409 > Living,25/03/2015,jderbyshire,Defect,Builder,United Precast Supply (Gabriel Zampierollo),02/04/2015,None,Open,Patch pre-cast corner,,,None,0.00
Zano,10041427235574,Building > Level 02 > Apartments > 210 > Balcony,25/03/2015,jderbyshire,Defect,Builder,United Precast Supply (Gabriel Zampierollo),02/04/2015,None,Open,Patch cracked pre-cast,,,None,0.00
Zano,10571429166886,Building > Level 01 > Apartments > 101 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),17/04/2015,None,Open,Patch around taps and fill shower base,Urgent,,None,0.00
Zano,10571429166986,Building > Level 01 > Apartments > 101 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fill exposed screws,,,None,0.00
Zano,10571429167070,Building > Level 01 > Apartments > 101 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fill sprinkler hole,,,None,0.00
Zano,10571429167140,Building > Level 01 > Apartments > 101 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Clean floor,,,None,0.00
Zano,10571429167213,Building > Level 01 > Apartments > 102 > Living,16/04/2015,jderbyshire,Defect,Builder,Nemo (Paul),17/04/2015,None,Open,Clean floor,,,None,0.00
Zano,10571429167316,Building > Level 01 > Apartments > 102 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fill taps in partie wall,,,None,0.00
Zano,10571429167406,Building > Level 01 > Apartments > 102 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),20/04/2015,None,Open,Bulkhead out of plum,,,None,0.00
Zano,10571429167477,Building > Level 01 > Apartments > 102 > Bedroom,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fill holes ,,,None,0.00
Zano,10571429167569,Building > Level 01 > Apartments > 102 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fill tapes,,,None,0.00
Zano,10571429167698,Building > Level 01 > Apartments > 103 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fire caulk around tapes,,,None,0.00
Zano,10571429167746,Building > Level 01 > Apartments > 103 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Patch sprinkler head,,,None,0.00
Zano,10571429167805,Building > Level 01 > Apartments > 103 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fill around tapes,,,None,0.00
Zano,10571429167873,Building > Level 01 > Apartments > 103 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Patch around sprinkler head,,,None,0.00
Zano,10571429167965,Building > Level 01 > Apartments > 104 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fire caulk to taps,,,None,0.00
Zano,10571429168045,Building > Level 01 > Apartments > 104 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Patch ceiling,,,None,0.00
Zano,10571429168107,Building > Level 01 > Apartments > 104 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),20/04/2015,None,Open,Patch ceiling ,,,None,0.00
Zano,10571429168165,Building > Level 01 > Apartments > 104 > Bedroom 02,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Patch sprinkler hole,,,None,0.00
Zano,10571429168217,Building > Level 01 > Apartments > 104 > Bedroom 02,16/04/2015,jderbyshire,Defect,Builder,Trio Plumbing Australia (Rick Bertone),24/04/2015,None,Open,Fill concrete to pic pipe,,,None,0.00
Zano,10571429168295,Building > Level 01 > Apartments > 105 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Bulkhead out of plum,,,None,0.00
Zano,10571429168380,Building > Level 01 > Apartments > 105 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Fill holes around tapes,,,None,0.00
Zano,10571429168439,Building > Level 01 > Apartments > 105 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Patch around sprinkler,,,None,0.00
Zano,10571429168481,Building > Level 01 > Apartments > 105 > Bedroom,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Patch sprinkler hole,,,None,0.00
Zano,10571429168581,Building > Level 01 > Apartments > 105 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Open,Patch around taps,,,None,0.00
