Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Maintenance & Warranty,7693,BERKELEY TOWERS - DONCASTER > Berkeley Towers > Apt 312,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,"HWS circulation pump inappropriate (greg salter to advise) Front signage to be installed. Wall outside 304 & 301 needs painting. Lower carpark lobby wall, adjacent to lift needs paint. Stage 2 entrance pipe missing and needs paint",,,None,0.00
Maintenance & Warranty,7694,BERKELEY TOWERS - DONCASTER > Berkeley Towers > Common Area,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Water leaking from the ceiling in kitchen causing damage,,,None,0.00
Maintenance & Warranty,7695,LYGON STREET BRUNSWICK > Alessia Apts > Apt 201,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Reported noise coming from wall in bedroom when windy,,,None,0.00
Maintenance & Warranty,7696,LYGON STREET BRUNSWICK > Alessia Apts > Apt 301,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Plumber required. no constant hot water,,,None,0.00
Maintenance & Warranty,7697,LYGON STREET BRUNSWICK > Alessia Apts > Apt 407,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Broken clothes rail in wardrobe. Strong whilstling coming through apartment,,,None,0.00
Maintenance & Warranty,7698,LYGON STREET BRUNSWICK > Alessia Apts > Apt 501,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Leak to bedroom celling water coming from balcony. I haved had plumbers out to check on box gutter mite be leaking into bedroom and caulked around flashings could be water proofing,,,None,0.00
Maintenance & Warranty,7699,BEACH ROAD SANDRINGHAM > Beach Road > Unit 16,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Court yard in main bedroom water proofing has faild need tiler to get out to fix. Having hard time getting Tiler out,,,None,0.00
Maintenance & Warranty,7700,BEACH ROAD SANDRINGHAM > Beach Road > Unit 23,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Water damage to floor boards to first floor in kitchen area. Owners to pick up board. Painting. Roof repairs. Incomplete Render. (REFER TO REPORT),,,None,0.00
Maintenance & Warranty,7701,BEACH ROAD SANDRINGHAM > Beach Road > Unit 07,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Water leak making carpet wet. Water is coming from right hand side of the room,,,None,0.00
Maintenance & Warranty,7702,BEACH ROAD SANDRINGHAM > Beach Road > Unit 06,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Paint on garage peling off needs to be grinded off and now needs to be painted,,,None,0.00
Maintenance & Warranty,7703,BEACH ROAD SANDRINGHAM > Beach Road > Unit 15,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Ceiling in living room is bubbling and appears to be taking in water,,,None,0.00
Maintenance & Warranty,7704,BEACH ROAD SANDRINGHAM > Beach Road > Unit 29,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Doors to rooftop and storage room has been damaged due to water  Doors have expanded making them hard to close,,,None,0.00
Maintenance & Warranty,7705,BEACH ROAD SANDRINGHAM > Beach Road > Unit 08,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Grouting ensuite and main bathroom. Carpet not pinned to floors in bedrooms Door to garden terrace rubbing. Plaster wall near entry is heavily dinted. Floating floor on entry has shrunk showing 10mm gap.,,,None,0.00
Maintenance & Warranty,7706,BEACH ROAD SANDRINGHAM > Beach Road > Unit 30,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,"Toilet in ensuite flushes for a long time. Water coming through front bedroom, Skirting has been damaged. Floorboards in entry to bathroom need fixing",,,None,0.00
Maintenance & Warranty,7707,BEACH ROAD SANDRINGHAM > Beach Road > Unit 32,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Door in bottom bathroom jambs. Needs to be adjusted.,,,None,0.00
Maintenance & Warranty,7708,BEACH ROAD SANDRINGHAM > Beach Road > Unit 11,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Wall in living is bubbling. Ensuite toilet in living in running. Flooring outside main room is loose and lifting,,,None,0.00
Maintenance & Warranty,7709,BEACH ROAD SANDRINGHAM > Beach Road > Unit 05,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Crack in ceiling at top of stairs. Ceiling dampness and paint discoloring near ceiling crack. Mirror in 1st bathroom slipped off backing and smashed,,,None,0.00
Maintenance & Warranty,7710,BEACH ROAD SANDRINGHAM > Beach Road > Unit 13,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Water Leak from window Bathroom door wont close,,,None,0.00
Maintenance & Warranty,7711,ST KILDA POST OFFICE > St Kilda Post Office > Apt 101,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Water Leak from roof. Subby that completed roofing was Canterbury Roofing,,,None,0.00
Maintenance & Warranty,7712,ST KILDA POST OFFICE > St Kilda Post Office > Apt 114,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Shower has a leak and the bathroom door doesn't close,,,None,0.00
Maintenance & Warranty,7713,ST KILDA POST OFFICE > St Kilda Post Office > Apt 205,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Apt Celling in living area and kitchen area needs to be sanded and re painted. Bathroom drawer to be replaced. Freezer door to be fixed with longer screws.,,,None,0.00
Maintenance & Warranty,7714,ST KILDA POST OFFICE > St Kilda Post Office > Apt 211,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Incomplete painting to facade and exit door required signage,,,None,0.00
Maintenance & Warranty,7715,ST KILDA POST OFFICE > St Kilda Post Office > Tenancy 3,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Joinery in kitchen to be adjusted. Wall in bedroom requires a sand and paint Cleaning of balcony including silicone removal. Mirror seperating from wall in bathroom. Bathroom ventilation needs to be inspected by Coldflow - not working (REFER REPORT),,,None,0.00
Maintenance & Warranty,7716,ST KILDA POST OFFICE > St Kilda Post Office > Apt 111,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,"Chip on side of cupboard near rangehood (hard to close). Paint touch ups required (refer to defects list) Kitchen sink has rust spots in the corners, Toilet roll holder is loose. Toilet needs adjusting as its on angle. Bathroom tiles are marked",,,None,0.00
Maintenance & Warranty,7717,ST KILDA POST OFFICE > St Kilda Post Office > Apt 203,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Door to the ensuite does not shut properly. Needs fixing,,,None,0.00
Maintenance & Warranty,7718,ST KILDA POST OFFICE > St Kilda Post Office > Apt 401,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,"The fridge door rubs on the benchtop, marking the door. The desk in the study has no holes to thread the power leads through.",,,None,0.00
Maintenance & Warranty,7719,ST KILDA POST OFFICE > St Kilda Post Office > Apt 107,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Light in bathroom doesn't work. Problem with rangehood,,,None,0.00
Maintenance & Warranty,7720,ST KILDA POST OFFICE > St Kilda Post Office > Apt 405,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,"Storage cage flooded, needs to be rectified. Rangehood light will not turn off.",,,None,0.00
Maintenance & Warranty,7721,ST KILDA POST OFFICE > St Kilda Post Office > Apt 407,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Oven has stopped working. Intercom doesn't works also,,,None,0.00
Maintenance & Warranty,7722,ST KILDA POST OFFICE > St Kilda Post Office > Apt 302,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Back off factory precarste wall joint coming apart,,,None,0.00
Maintenance & Warranty,7723,LOT 87 - MCGREGORS DRIVE KEILOR PARK > Lot 87 McGregors Drive Keilor Park > Energetics,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Water leak from internal courtyard into apartment. Carpet has mould which must be fixed.,,,None,0.00
Maintenance & Warranty,7724,BARKLY STREET BRUNSWICK > Barkly Street > Apt 03,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Kitchen draw does not close properly. Shower door does not open/ close properly.,,,None,0.00
Maintenance & Warranty,7725,BARKLY STREET BRUNSWICK > Barkly Street > Apt 09,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,"Aircon not working, water condensation leaking onto carpet",,,None,0.00
Maintenance & Warranty,7726,CLAIRE APARTMENTS > Claire Apartments > Common Area,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Fire Doors do not close properly. Please speak to James to confirm other items,,,None,0.00
Maintenance & Warranty,7727,UNIVERSITY HILL - BUNDOORA > University Hill Bundoora > Bundoora,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,"Water seepage damage outside the front door on ground floor. Re-plaster and paint work neede, once the leak is fixed.",,,None,0.00
Maintenance & Warranty,7728,85 HARRICKS ROAD KEILOR EAST > 2/85 Harricks Rd Keilor East > Keilor East,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Water damage to ceiling. Water has collapsed several ceiling tiles.,,,None,0.00
Maintenance & Warranty,7729,33 CUMBERLAND DRIVE MARIBYRNONG > Cumberland Drive > Apt 03,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Balcony mesh not fixed/ complete correctly. Rusting. Refer to report taken,,,None,0.00
Maintenance & Warranty,7730,33 CUMBERLAND DRIVE MARIBYRNONG > Cumberland Drive > Common Area,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,The western windows on the top floor leak when it rains,,,None,0.00
Maintenance & Warranty,7731,35 JETTY LANE MARIBYRNONG > Jetty Lane > Common Area,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,Ground floor carpark has a leak in the center of the space,,,None,0.00
Maintenance & Warranty,7732,35 JETTY LANE MARIBYRNONG > Jetty Lane > Common Area,26/12/2013,frosselli,Warranty,Builder,ABD Group,01/02/2014,None,Closed,The underside of the front balconies for level 1 and 2 need to be repainted. Bill has treated the balconies with a negative waterproof already.,,,None,0.00
Maintenance & Warranty,7733,35 JETTY LANE MARIBYRNONG > Jetty Lane > Common Area,26/12/2013,frosselli,Warranty,Builder,ABD Group,07/05/2014,None,Closed,Balcony mesh rusting. Needs to be fixed,,,None,0.00
Maintenance & Warranty,7861389759736,122 HIGH STREET PRESTON > High St > Apt 33,15/01/2014,trevorh,Defect,Builder,ABD Group,16/02/2014,None,Closed,Water leak in.  ,,,None,0.00
