Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Edgewater,7821407983569,Level 05,14/08/2014,peterj,Defect,Purchaser,DPS (Grant Rowberry),14/08/2014,None,Open,"Replace temp kickers to dishwasher, with permanent kicks",,,None,0.00
Edgewater,7821409015643,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni),29/08/2014,None,Open,Patch hole and seal with paint,,,None,0.00
Edgewater,7821409015735,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,DPS (Grant Rowberry),28/08/2014,None,Open,Paint filler,,,None,0.00
Edgewater,7821409015766,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,ABD Group (Alex K),28/08/2014,None,Open,Gpo cover to fridge,,,None,0.00
Edgewater,7821409015819,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,ABD Group (Alex K),28/08/2014,None,Open,Stick range hood end cap on,,,None,0.00
Edgewater,7821409015848,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,DPS (Grant Rowberry),28/08/2014,None,Open,Paint filler,,,None,0.00
Edgewater,7821409015882,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,Easy Cleaning (Steve Bruni),28/08/2014,None,Open,Clean drs at overhead,,,None,0.00
Edgewater,7821409015937,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,Easy Cleaning (Steve Bruni),28/08/2014,None,Open,Clean cupboards inside and out,,,None,0.00
Edgewater,7821409015969,Level 05 > 5.10 > Kitchen,26/08/2014,peterj,Defect,Purchaser,DPS (Grant Rowberry),28/08/2014,None,Open,Scratch to door,,,None,0.00
Edgewater,7821409016040,Level 05 > 5.10 > Entry/Hall,26/08/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni) > ABD Group (Alex K),28/08/2014 > 28/08/2014,None > None,Open > Open,"Touch up paint to ceiling
Switch plate",,,None,0.00
Edgewater,7821409016074,Level 05 > 5.10 > Entry/Hall,26/08/2014,peterj,Defect,Purchaser,DPS (Grant Rowberry),28/08/2014,None,Open,Dr hits at top,,,None,0.00
Edgewater,7821409016190,Level 05 > 5.10 > Bedroom 1,26/08/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni),28/08/2014,None,Open,"Fill and paint chip
Sand lump on side of arc",,,None,0.00
Edgewater,7821409016233,Level 05 > 5.10 > Bedroom 1,26/08/2014,peterj,Defect,Purchaser,ABD Group (Alex K),28/08/2014,None,Open,"Switch plates to all switches and Gpo,s",,,None,0.00
Edgewater,7821409016263,Level 05 > 5.10 > Bedroom 1,26/08/2014,peterj,Defect,Purchaser,ABD Group (Alex K),28/08/2014,None,Open,Re caulk,,,None,0.00
Edgewater,7821409016316,Level 05 > 5.10 > Bedroom 1,26/08/2014,peterj,Defect,Purchaser,DPS (Grant Rowberry),28/08/2014,None,Open,Gap skirt,,,None,0.00
Edgewater,7821409016425,Level 05 > 5.10 > Bathroom,26/08/2014,peterj,Defect,Purchaser,Trio Plumbing Australia,28/08/2014,None,Open,Shower head needs fitting. It's in the draw????,,,None,0.00
Edgewater,7821409016459,Level 05 > 5.10 > Bathroom,26/08/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni),28/08/2014,None,Open,Paint touch up,,,None,0.00
Edgewater,7841414466661,Level 03 > 3.06 > Balcony,28/10/2014,jimmyb,Defect,Builder,NA,28/10/2014,None,Open,"Major water leak from the cladding 
Billy 0421986211",,,None,0.00
Edgewater,7841414472023,Level 01 > 1.01 > Balcony,28/10/2014,jimmyb,Defect,Builder,NA,28/10/2014,None,Open,"Brendan 0477972343 
A large tile has been removed from balcony as tenant was away. Nerio attending 28.10.14",,,None,0.00
Edgewater,7841414550801,Level 06 > 6.06 > Bedroom 2,29/10/2014,jimmyb,Defect,Builder,NA,29/10/2014,None,Open,"Carpet in bedroom 1 & 3 is buldging 
I have emailed mr carpets ",,,None,0.00
Edgewater,7841414552253,Ground > G.01 > Bedroom,29/10/2014,jimmyb,Defect,Builder,NA,29/10/2014,None,Open,Bedroom light went out and never returned back on and now it's flickering .. I emailed vast to go out.,,,None,0.00
Edgewater,7841414552761,Level 05 > 5.11 > Living,29/10/2014,jimmyb,Defect,Builder,NA,29/10/2014,None,Open,"Fire sprinkler head in bathroom doesn't cover hole in ceiling
Excess grout in shower needs to be removed
Silicon split on tiles near front door needs to be removed
Paint spots on bedroom carpet
Bedroom window hits balcony
Paint splatter on bedroom
Kitchen pantry door rubs on ceiling bulk head
Kitchen pantry door has scratches
Excess silicon on main room window needs to be repaired
Concrete splatter on bottom of balcony
Smoke alarm battery needs to be replaced
Paint splatter on pantry side panel ",,,None,0.00
Edgewater,7841414554622,Level 04 > 4.12 > Kitchen,29/10/2014,jimmyb,Defect,Builder,NA,29/10/2014,None,Open,Tap leaking under sink,,,None,0.00
Edgewater,7841414556861,Level 04 > 4.14 > Bedroom,29/10/2014,jimmyb,Defect,Builder,NA,29/10/2014,None,Open,Window can not open it hits the balustrade,,,None,0.00
Edgewater,7841414556889,Level 04 > 4.14 > Kitchen,29/10/2014,jimmyb,Defect,Builder,NA,29/10/2014,None,Open,Kitchen pantry missing a shelf,,,None,0.00
Edgewater,7841415517587,Level 03 > 3.15 > Laundry,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Water leaking from fan in the laundry,,,None,0.00
Edgewater,7841415517626,Level 03 > 3.15 > Bathroom,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,The bathroom sink isn't properly sealed so water leaks onto floor,,,None,0.00
Edgewater,7841415517680,Level 01 > 1.19 > Kitchen,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Kitchen tray in oven broken,,,None,0.00
Edgewater,7841415517710,Level 01 > 1.19 > Living,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,The door is not fitted properly,,,None,0.00
Edgewater,7841415517741,Level 01 > 1.19 > Living,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,There is ceiling damage inside the toilet,,,None,0.00
Edgewater,7841415517762,Level 01 > 1.19 > Living,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Toilet light is flickering,,,None,0.00
Edgewater,7841415517893,Ground > G.12 > Living,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Leaking toilet ,,,None,0.00
Edgewater,7841415518043,Level 03 > 3.12 > Living,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,There are some issues with the plaster where they have been joined. Smoke detector is making noises. Paint stains. The tiles have some stains,,,None,0.00
Edgewater,7841415518106,Level 04 > 4.14 > Living,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,"Issues with window can not open
",,,None,0.00
Edgewater,7841415518227,Level 03 > 3.01 > Bedroom,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,"Showers screens both leaking
Toilet is dripping
Patch in ensuite on wall
",,,None,0.00
Edgewater,7841415518281,Level 03 > 3.01 > Bedroom,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,"Left hand doors are not aligned
Cracks in 2nd bedroom
",,,None,0.00
Edgewater,7841415518301,Level 03 > 3.01 > Kitchen,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Scratch on doors ,,,None,0.00
Edgewater,7841415522092,Level 03 > 3.12 > Bedroom,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,The left hand side cupboard not closing ,,,None,0.00
Edgewater,7841415522121,Level 03 > 3.12 > Entry/Hall,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Down lights on entry not working properly,,,None,0.00
Edgewater,7841415522146,Level 03 > 3.12 > Kitchen,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Kitchen pantry and stove top have scratches,,,None,0.00
Edgewater,7841415522450,Level 01 > 1.03 > Balcony,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,"Tiles from balcony are lifting up when you step on them
Tiles on balcony are dusty 
",,,None,0.00
Edgewater,7841415522588,Level 01 > 1.03 > Bathroom,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,"Shower tiles seem to be dead flat so when you shower the water goes out of the area even if the shower head is angled differently
Door to hard to open
Internal face of the bathroom door is not painted properly 
",,,None,0.00
Edgewater,7841415522621,Level 01 > 1.03 > Laundry,09/11/2014,jimmyb,Defect,Builder,NA,09/11/2014,None,Open,Storage cage is not secure,,,None,0.00
Edgewater,7841415574672,Level 02 > 2.14 > Bedroom,10/11/2014,jimmyb,Defect,Builder,NA,10/11/2014,None,Open,Window doesn't open properly it gets caught on the edge of the edge of the balcony,,,None,0.00
Edgewater,7841415575888,Ground > G.07 > Bathroom,10/11/2014,jimmyb,Defect,Builder,NA,10/11/2014,None,Open,"Christ 0421617300
Issues with the carpet it's lifting ",,,None,0.00
Edgewater,7841415575956,Ground > G.07 > Bathroom,10/11/2014,jimmyb,Defect,Builder,NA,10/11/2014,None,Open,The bathroom rail is coming loose ,,,None,0.00
Edgewater,7841415576583,Level 03 > 3.15 > Laundry,10/11/2014,jimmyb,Defect,Builder,NA,10/11/2014,None,Open,"Water leaking from fan 
",,,None,0.00
Edgewater,7841415576620,Level 03 > 3.15 > Bathroom,10/11/2014,jimmyb,Defect,Builder,NA,10/11/2014,None,Open,"Bing
Bathroom sink isn't properly installed water leaking
",,,None,0.00
Edgewater,7841415662016,Ground > G.13 > Living,11/11/2014,jimmyb,Defect,Builder,NA,11/11/2014,None,Open,Missing air conditioner remote ,Emailed mark @ cold flow to request a new one,,None,0.00
Edgewater,7841415665051,Level 02 > 2.10 > Kitchen,11/11/2014,jimmyb,Defect,Builder,NA,11/11/2014,None,Open,"Emailed salvatore to book in Nerio for Tuesday @ 7am 
Emailed trio and dps with issues",,,None,0.00
Edgewater,7841415665670,Level 03 > 3.12 > Balcony,11/11/2014,jimmyb,Defect,Builder,NA,11/11/2014,None,Open,"Emailed Ivan @ xpro to inspect plaster issues
Emailed Craig at vast re smoke detector
Lungi from baron forge re tiles ",,,None,0.00
Edgewater,7841415665768,Ground > G.12 > Bathroom,11/11/2014,jimmyb,Defect,Builder,NA,11/11/2014,None,Open,Leaking toilet - emailed trio plumbing to attend ,,,None,0.00
Edgewater,7841415666003,Level 01 > 1.19 > Kitchen,11/11/2014,jimmyb,Defect,Builder,NA,11/11/2014,None,Open,"Emailed trio and vast to fix issues
Arranging appointment for Nerio to attend on Wednesday to fix ceiling damage",,,None,0.00
Edgewater,7841415673602,Level 03 > 3.12 > Living,11/11/2014,jimmyb,Defect,Builder,NA,11/11/2014,None,Open,"Plaster,smoke detector","Ivan at xpro emailed will contact owner
Emailed vast elect re smoke detector
Emailed baron forge re tiles 
Nerio will attend on 18.11.14 to fix small paint issues booked in for 1.30",,None,0.00
Edgewater,7841415759491,Level 01 > 1.18 > Kitchen,12/11/2014,jimmyb,Defect,Builder,NA,12/11/2014,None,Open,Mark on stove,,,None,0.00
Edgewater,7841415764980,Level 02 > 2.19 > Balcony,12/11/2014,jimmyb,Defect,Builder,NA,12/11/2014,None,Open,No grout on balcony tiles,,,None,0.00
Edgewater,7841415765014,Level 02 > 2.19 > Kitchen,12/11/2014,jimmyb,Defect,Builder,NA,12/11/2014,None,Open,Clean paint and silicone off floor tiles,,,None,0.00
Edgewater,7841415765045,Level 02 > 2.19 > Bathroom,12/11/2014,jimmyb,Defect,Builder,NA,12/11/2014,None,Open,Clean paint and silicone off floor tiles,,,None,0.00
Edgewater,7841415765095,Level 02 > 2.19 > Bedroom,12/11/2014,jimmyb,Defect,Builder,NA,12/11/2014,None,Open,"Repaint rear of bedroom door
Replace silver rivets with black rivets in car of room",,,None,0.00
Edgewater,7841415765143,Level 02 > 2.19 > Bedroom,12/11/2014,jimmyb,Defect,Builder,NA,12/11/2014,None,Open,"Repaint rear of bedroom door
Replace silver rivets with bulk rivets in car room",,,None,0.00
Edgewater,7841416184996,Level 03 > 3.01 > Bathroom,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,"Door stoppers coming off actual door at both spare room and bathroom.
Bathroom sink draw scrapes against tiles when open.",,,None,0.00
Edgewater,7841416193969,Level 01 > 1.18 > Laundry,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,"Laundry fan when u turn the laundry fan on the fan on the bathroom turns on instead
",Being inspected by Nerio Wednesday 19th at 7am,,None,0.00
Edgewater,7841416194009,Level 01 > 1.18 > Bathroom,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Water marks ,,,None,0.00
Edgewater,7841416194063,Level 01 > 1.18 > Bathroom,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,"Bathroom power point has a mark and raised plaster not sanded down
",,,None,0.00
Edgewater,7841416198188,Level 03 > 3.03 > Kitchen,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Kitchen sink sprays water everywhere ,,,None,0.00
Edgewater,7841416198311,Level 03 > 3.03 > Living,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Air conditioner doesn't work,"Emailed rick trio and mark cold flow to fix issues
",,None,0.00
Edgewater,7841416198904,Level 02 > 2.15 > Living,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Smoke detector doesn't work properly one light is not working  -emailed Craig at vast,,,None,0.00
Edgewater,7841416199434,Level 05 > 5.09 > Bathroom,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Hinge in B.I.R broken hinge broken,,,None,0.00
Edgewater,7841416199479,Level 05 > 5.09 > Kitchen,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Missing kitchen cupboard shelves ,,,None,0.00
Edgewater,7841416200281,Ground > G.05 > Entry/Hall,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Front door has a dint on the tall edge of front door,,,None,0.00
Edgewater,7841416201649,Level 03 > 3.15 > Living,17/11/2014,jimmyb,Defect,Builder,NA,17/11/2014,None,Open,Floor boards have an issue ,Booked in for Wednesday 19.11.14,,None,0.00
Edgewater,7841416277039,Level 01 > 1.06 > Living,18/11/2014,jimmyb,Defect,Builder,NA,18/11/2014,None,Open,Need to re paint apartment walls,This is booked in sat 29.11.14 at 7.30am,,None,0.00
Edgewater,7841416284728,Level 04 > 4.10 > Kitchen,18/11/2014,jimmyb,Defect,Builder,NA,18/11/2014,None,Open,Range hood missing range hood pipe doesn't have mesh ,"Tanya 0400119290
Anthony inspected emailed trio ",,None,0.00
Edgewater,8491404262264,Ground > G.08 > Bedroom,02/07/2014,peterj,Defect,Superintendant,Easy Cleaning (Steve Bruni),05/07/2014,None,Open,Remove paint on track,,,None,0.00
Edgewater,8491404263983,Ground > G.06 > Bathroom,2014-07-02,peterj,Defect,Superintendant,DPS (Grant Rowberry),2014-07-05,None,Open,Paint mark,,,None,0.00
Edgewater,8491404264222,Ground > G.06 > Living,2014-07-02,peterj,Defect,Superintendant,XPRO Constructions Pty Ltd.,2014-07-10,None,Open,Fill gap,,,None,0.00
Edgewater,8491404264589,Ground > G.05 > Bathroom,2014-07-02,peterj,Defect,Superintendant,PAWS-Robes and mirrors (Steve),2014-07-02,None,Open,Caulk,,,None,0.00
Edgewater,8491404266300,Ground > G.03 > Bathroom,2014-07-02,peterj,Defect,Superintendant,PAWS-Robes and mirrors (Steve),2014-07-02,None,Open,Soap holder missing Provide caulking to screen,,,None,0.00
Edgewater,8491404267773,Ground > G.01 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Cleaning (Steve Bruni),2014-07-02,None,Open,Paint mark on hinges Re paint,,,None,0.00
Edgewater,8491404268463,Ground > G.01 > Balcony,2014-07-02,peterj,Defect,Superintendant,Coldlfow,2014-07-02,Backcharge,Open,fit condenser unit,,,None,0.00
Edgewater,8491404275897,Level 01 > 1.11 > Kitchen,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks,,,None,0.00
Edgewater,8491404275932,Level 01 > 1.11 > Kitchen,2014-07-02,peterj,Defect,Superintendant,ABD Group (Alex K),2014-07-03,None,Open,"Fix skirting, kicker broken painting not acceptable.",,,None,0.00
Edgewater,8491404277393,Level 01 > 1.12 > Kitchen,2014-07-02,peterj,Defect,Superintendant,DPS (Grant Rowberry),2014-07-05,None,Open,Fix door hinge,,,None,0.00
Edgewater,8491404279302,Level 01 > 1.04 > Bathroom,2014-07-02,peterj,Defect,Superintendant,PAWS-Robes and mirrors (Steve),2014-07-03,None,Open,Provide caulking,,,None,0.00
Edgewater,8491404280580,Level 01 > 1.05 > Bedroom 1,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-03,None,Open,"Cracks Patch up, caulk",,,None,0.00
Edgewater,8491404280710,Level 01 > 1.05 > Bedroom 1 > Ensuite,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-03,None,Open,Remove excessive paint on frame and caulk to both internal and external Patch up holes,,,None,0.00
Edgewater,8491404358211,Level 01 > 1.01 > Entry/Hall,2014-07-03,peterj,Defect,Superintendant,Easy Cleaning (Steve Bruni),2014-07-05,None,Open,paint strip on frame,,,None,0.00
Edgewater,8491404359566,Level 01 > 1.07 > Bathroom,2014-07-03,peterj,Defect,Superintendant,Easy Cleaning (Steve Bruni),2014-07-03,None,Open,Caulk,,,None,0.00
Edgewater,8491404361779,Level 01 > 1.08 > Bathroom,2014-07-03,peterj,Defect,Superintendant,ABD Group (Alex K),2014-07-08,None,Open,Caulk,,,None,0.00
Edgewater,8491404362062,Level 01 > 1.08 > Bedroom 1,2014-07-03,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Remove sticky tape At top,,,None,0.00
