Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
La Scala,8711411696980,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Bay 209
Remove marking off soffit",,,None,0.00
La Scala,8711411697002,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,Make smooth finish ,,,None,0.00
La Scala,8711411697022,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Bay 209
Remove concrete slurry",,,None,0.00
La Scala,8711411697084,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Bay 506
Remove marking 
And building material (plywood) off soffit",,,None,0.00
La Scala,8711411697105,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,Remove marking,,,None,0.00
La Scala,8711411697193,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,Remove concrete slurry,,,None,0.00
La Scala,8711411697275,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Bay 506 Door swinging out hit sprinkler,,,None,0.00
La Scala,8711411697487,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Sign to be put up as required location,,,None,0.00
La Scala,8711411697542,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Bay 406 
Remove fixing and concrete slurry",,,None,0.00
La Scala,8711411697581,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Bay 406
Remove unused fixings off soffit",,,None,0.00
La Scala,8711411697598,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,Rough finish ,,,None,0.00
La Scala,8711411697630,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Bay 401
Remove unused fixings and patch and seal as required",,,None,0.00
La Scala,8711411697666,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Bay 401 Wire to be cut,,,None,0.00
La Scala,8711411697717,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Bay 404
Remove concrete slurry and patch and seal
Make smooth finish on wall as required",,,None,0.00
La Scala,8711411697764,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Remove fixing,,,None,0.00
La Scala,8711411697787,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Remove unused fixings,,,None,0.00
La Scala,8711411697829,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Remove unused fixings,,,None,0.00
La Scala,8711411697865,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,Remove unused fixing and building debris,,,None,0.00
La Scala,8711411697898,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Remove unused fixings,,,None,0.00
La Scala,8711411697919,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Bay 501 Remove fixings,,,None,0.00
La Scala,8711411697939,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,Remove fixings,,,None,0.00
La Scala,8711411697966,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Remove bondeck debris
",,,None,0.00
La Scala,8711411697996,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Remove fixings,,,None,0.00
La Scala,8711411698034,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Remove unused fixings,,,None,0.00
La Scala,8711411698062,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Bay 202 Remove unused fixing,,,None,0.00
La Scala,8711411698103,Structure > Basement Upper,26/09/2014,kreardon,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Closed,Bay 110 Remove fixing,,,None,0.00
La Scala,8711411698150,Structure > Basement Upper,26/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/09/2014,None,Open,"Ramp to lower basement
Remove unused fixings ",,,None,0.00
La Scala,8711411946718,Structure,29/09/2014,henryt,Defect,Superintendant,Aluline (Baci),03/10/2014,None,Open,"External south
Blemishes and stain on panel",,,None,0.00
La Scala,8711411946738,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,Blemishes ,,,None,0.00
La Scala,8711411946837,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"Chip and damage to precast
Irregular finish ",,,None,0.00
La Scala,8711411946886,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External south
Spandrel ",,,None,0.00
La Scala,8711411946940,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External south
Stain to precast finish",,,None,0.00
La Scala,8711411946984,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External south
Finish to soffit and review",,,None,0.00
La Scala,8711411947018,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,External irregular slab and aluminium junction throughout,,,None,0.00
La Scala,8711411947056,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External south
Discontinuous edging",,,None,0.00
La Scala,8711411947115,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,External down pipes to be covered as per specs,,,None,0.00
La Scala,8711411947156,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External south
To be patched and make smooth finish",,,None,0.00
La Scala,8711411947304,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External south 
Patch edge",,,None,0.00
La Scala,8711411947370,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east 
To be capped",,,None,0.00
La Scala,8711411947409,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east 
To be capped",,,None,0.00
La Scala,8711411947469,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Capping to edge to make suitably plumb",,,None,0.00
La Scala,8711411947531,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Irregular of paint finish 
Blemishes and protrusions",,,None,0.00
La Scala,8711411947570,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Insubstantial caulking finish and thickness",,,None,0.00
La Scala,8711411947605,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External
Slab wall junction",,,None,0.00
La Scala,8711411947638,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Services to be concealed as required",,,None,0.00
La Scala,8711411947665,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Capping required",,,None,0.00
La Scala,8711411947690,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Galvanised as required",,,None,0.00
La Scala,8711411947729,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Blemishes, protrusion and holes
",,,None,0.00
La Scala,8711411947779,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Debris to be removed as surfaces finish as required",,,None,0.00
La Scala,8711411947811,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Building debris to be removed",,,None,0.00
La Scala,8711411947835,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Seal and finish as required",,,None,0.00
La Scala,8711411947869,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Protrusions, holes and blemishes to be rectified",,,None,0.00
La Scala,8711411947910,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External 
Building debris to be clean",,,None,0.00
La Scala,8711411947944,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Holes, protrusion and blemishes to be repaired ",,,None,0.00
La Scala,8711411947978,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Building debris behind balustrade",,,None,0.00
La Scala,8711411948042,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External east
Panel edges 
Holes and blemishes to be repaired",,,None,0.00
La Scala,8711411948084,Structure,29/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),03/10/2014,None,Open,"External north
Slab and aluminium to be even as required",,,None,0.00
