Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
La Scala,8711411431751,Ground > Common Areas  > Corridor,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,"North side 
Joint failure and substrate protrusion ",,,None,0.00
La Scala,8711411431780,Ground > Common Areas  > Corridor,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,"North side
Clean signs ",,,None,0.00
La Scala,8711411431800,Ground > Common Areas  > Corridor,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,"4D
Irregular paint finish to cutting ",,,None,0.00
La Scala,8711411431832,Ground > Common Areas  > Corridor,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,"North side
Inadequate paint and irregular paint finish ",,,None,0.00
La Scala,8711411431881,Ground > Common Areas  > Corridor,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,"North side
Irregular substrate to square set corner",,,None,0.00
La Scala,8711411431935,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Wall to be clean,,,None,0.00
La Scala,8711411431990,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Skirting needed,,,None,0.00
La Scala,8711411432019,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Irregular substrate surfaces to throughout,,,None,0.00
La Scala,8711411432033,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Wall marks,,,None,0.00
La Scala,8711411432065,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Irregular paint finish and plaster finish ,,,None,0.00
La Scala,8711411432092,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Irregular paint finish ,,,None,0.00
La Scala,8711411432118,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Irregular surfaces to be made uniform and painted,,,None,0.00
La Scala,8711411432131,Ground > Common Areas  > Lobby,23/09/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/09/2014,None,Open,Door damage,,,None,0.00
